id,hora,tipo,boca,TBA,IMO,amarracao,fundeio_barra,navio_id,manobra,data,LOA,calado,DWT,rebocadores,indicativo,situacao,navio
73,20:00:00,FC,48.43,116295,9850898,,,9850898,EF: ,2025-08-13,333.95,0.0,130573, ,5LAF3,PREVISTA
74,22:00:00,FC,32.25,55487,9337688,,2025-08-11 05:01:00,9337688,EF: ,2025-08-13,294.12,9.1,65976, ,3EOS4,PREVISTA
75,22:00:00,FC,48.22,96331,9702065,,2025-08-09 17:53:00,9702065,EF: ,2025-08-13,299.79,11.8,127447, ,CQEU7,PREVISTA
76,03:00:00,FC,45.86,106463,1016654,,2025-08-02 11:48:00,1016654,EF: ,2025-08-14,335.0,12.5,139647, ,5LVA3,PREVISTA
77,05:00:00,FC,48.34,113976,9786736,,,9786736,EF: ,2025-08-14,330.0,0.0,132672, ,VRTG6,PREVISTA
78,08:00:00,FC,48.29,94895,9687526,,,9687526,EF: ,2025-08-14,299.9,0.0,116933, ,D5HE7,PREVISTA
79,12:00:00,OH,30.6,23950,9544164,,,9544164,EF: ,2025-08-14,184.75,0.0,38140, ,V7A5613,PREVISTA
80,12:00:00,TQ,23.1,15314,9458157,,,9458157,EF: ,2025-08-14,155.0,0.0,17740, ,3FTO4,PREVISTA
81,13:00:00,TQ,32.23,29735,9440514,,,9440514,EF: ,2025-08-14,183.06,0.0,49990, ,9A2798,PREVISTA
82,14:00:00,FC,32.3,40030,9360910,,,9360910,EF: ,2025-08-14,259.8,0.0,50813, ,C4XC2,PREVISTA
83,15:00:00,FC,37.5,45169,9624299,,,9624299,EF: ,2025-08-14,255.17,0.0,59993, ,H3NI,PREVISTA
84,17:00:00,GR,32.3,33044,9466908,,,9466908,EF: ,2025-08-14,189.99,0.0,56831, ,V7VC9,PREVISTA
85,17:00:00,CG,27.74,22070,9546174,,,9546174,EF: ,2025-08-14,179.5,0.0,33478, ,V4GC6,PREVISTA
86,19:00:00,FC,48.33,95514,9720201,,,9720201,EF: ,2025-08-14,299.93,0.0,130819, ,CQEW8,PREVISTA
87,04:00:00,FC,34.88,39106,9612789,,,9612789,EF: ,2025-08-15,223.96,0.0,48039, ,PU8163,PREVISTA
88,05:00:00,FC,40.0,68570,9302102,,,9302102,EF: ,2025-08-15,284.71,0.0,71283, ,D5UB8,PREVISTA
89,07:00:00,RR,31.14,40986,9318498,,,9318498,EF: ,2025-08-15,176.0,0.0,10855, ,C6VT8,PREVISTA
90,07:00:00,TQ,32.23,29528,9831191,,,9831191,EF: ,2025-08-15,183.06,0.0,49999, ,D5QE5,PREVISTA
91,07:00:00,TQ,28.3,22446,9866770,,,9866770,EF: ,2025-08-15,182.9,0.0,36221, ,LAKA8,PREVISTA
92,08:00:00,RR,36.19,71543,9680712,,,9680712,EF: ,2025-08-15,236.32,0.0,30801, ,IBDE,PREVISTA
93,12:00:00,FC,48.32,112836,9777175,,,9777175,EF: ,2025-08-15,330.02,0.0,134931, ,9HA4529,PREVISTA
94,12:00:00,FC,34.89,39106,9612791,,,9612791,EF: ,2025-08-15,224.0,0.0,48044, ,PU8270,PREVISTA
95,13:00:00,FC,45.2,89174,9526942,,,9526942,EF: ,2025-08-15,299.9,0.0,106043, ,OZGB2,PREVISTA
96,13:00:00,TQ,32.23,30240,9538153,,,9538153,EF: ,2025-08-15,183.2,0.0,52422, ,9V8232,PREVISTA
97,13:00:00,TQ,26.8,19349,9568500,,,9568500,EF: ,2025-08-15,170.0,0.0,26961, ,3FHT5,PREVISTA
98,13:00:00,GR,32.3,33042,9607277,,2025-08-06 15:30:00,9607277,EF: ,2025-08-15,189.99,12.1,56780, ,9HA2800,PREVISTA
99,17:00:00,GR,32.29,43268,9582843,,,9582843,EF: ,2025-08-15,228.99,0.0,82113, ,V7A4724,PREVISTA
100,17:00:00,GR,32.26,43241,9836579,,,9836579,EF: ,2025-08-15,229.0,0.0,81668, ,V7A2879,PREVISTA
101,17:00:00,GR,32.24,34157,9775854,,,9775854,EF: ,2025-08-15,199.99,0.0,60513, ,3FDI9,PREVISTA
102,17:00:00,GR,32.3,33230,9494058,,,9494058,EF: ,2025-08-15,190.0,0.0,57408, ,A8XO2,PREVISTA
103,17:00:00,GR,30.05,24212,9626613,,,9626613,EF: ,2025-08-15,180.0,0.0,35856, ,V7YS3,PREVISTA
104,17:00:00,GR,32.29,43012,9433614,,2025-08-10 22:54:00,9433614,EF: ,2025-08-15,228.99,6.65,82171, ,5LTO3,PREVISTA
105,17:00:00,OH,29.58,24020,9604847,,2025-08-03 17:34:00,9604847,EF: ,2025-08-15,183.0,10.2,38468, ,V7A5071,PREVISTA
106,04:00:00,FC,35.04,29829,9953561,,,9953561,EF: ,2025-08-16,185.97,0.0,38605, ,V7A5955,PREVISTA
107,08:00:00,,29.2,24409,9777424,,,9777424,EF: ,2025-08-16,185.06,10.5,40810, ,V7QE6,PREVISTA
108,10:00:00,OH,32.24,29688,9189940,,,9189940,EF: ,2025-08-16,194.94,0.0,50655, ,2ETN8,PREVISTA
109,11:00:00,FC,51.0,129503,9938286,,,9938286,EF: ,2025-08-16,336.0,0.0,145650, ,9HA6023,PREVISTA
110,11:00:00,FC,42.8,69809,9629457,,,9629457,EF: ,2025-08-16,270.9,0.0,80551, ,D5EX4,PREVISTA
111,13:00:00,OH,27.03,19883,9268083,,2025-08-03 05:00:00,9268083,EF: ,2025-08-16,171.6,6.4,31646, ,8PKO8,PREVISTA
112,14:00:00,TQ,24.03,12075,9838670,,,9838670,EF: ,2025-08-16,146.5,0.0,19999, ,V7A2395,PREVISTA
113,17:00:00,GR,32.3,43810,9727065,,,9727065,EF: ,2025-08-16,228.99,0.0,81841, ,5LUM6,PREVISTA
114,17:00:00,GR,32.28,43461,9894284,,,9894284,EF: ,2025-08-16,229.0,0.0,81934, ,3FFJ6,PREVISTA
115,17:00:00,GR,32.3,32983,9456367,,,9456367,EF: ,2025-08-16,189.94,0.0,56898, ,A8WY6,PREVISTA
116,17:00:00,GR,29.83,23268,9659892,,,9659892,EF: ,2025-08-16,179.97,0.0,38072, ,VRMA9,PREVISTA
117,17:00:00,GR,32.3,44543,9592056,,2025-07-31 11:18:00,9592056,EF: ,2025-08-16,228.88,12.3,82305, ,BOZE8,PREVISTA
118,05:00:00,FC,48.34,114183,9793959,,,9793959,EF: ,2025-08-17,330.0,0.0,132586, ,VRSB5,PREVISTA
119,08:00:00,TQ,24.23,11733,9493145,,,9493145,EF: ,2025-08-17,141.0,0.0,19801, ,D5EL2,PREVISTA
120,13:00:00,GR,30.04,22860,9649885,,2025-07-27 15:30:00,9649885,EF: ,2025-08-17,179.98,10.5,35340, ,HSB8254,PREVISTA
121,13:00:00,GR,32.26,36192,9966843,,2025-07-25 03:36:00,9966843,EF: ,2025-08-17,199.99,12.5,64701, ,9HA5651,PREVISTA
122,17:00:00,GR,32.3,35873,9700421,,,9700421,EF: ,2025-08-17,199.9,0.0,63064, ,5LQ17,PREVISTA
123,05:00:00,FC,32.27,40146,9243162,,,9243162,EF: ,2025-08-18,243.35,0.0,40478, ,5LBM2,PREVISTA
124,12:00:00,TQ,26.63,19464,9412737,,,9412737,EF: ,2025-08-18,170.0,0.0,33609, ,LACQ8,PREVISTA
125,13:00:00,GR,32.29,43007,9668893,,2025-08-06 23:42:00,9668893,EF: ,2025-08-18,228.99,0.0,81922, ,V7A5559,PREVISTA
126,13:00:00,TQ,26.94,17139,9777400,,,9777400,EF: ,2025-08-18,165.16,0.0,27601, ,LADI8,PREVISTA
127,13:00:00,GR,30.04,21574,9796535,,,9796535,EF: ,2025-08-18,179.97,9.9,34442, ,D5QQ5,PREVISTA
128,17:00:00,GR,32.29,44326,9589164,,,9589164,EF: ,2025-08-18,229.02,0.0,81290, ,C6CG8,PREVISTA
129,17:00:00,GR,30.05,24247,9646728,,2025-07-24 11:42:00,9646728,EF: ,2025-08-18,180.0,10.04,36064, ,V7CH6,PREVISTA
130,05:00:00,FC,48.34,114643,9945473,,,9945473,EF: ,2025-08-19,329.79,0.0,132314, ,VRUN2,PREVISTA
131,06:00:00,FC,48.2,95680,9722675,,,9722675,EF: ,2025-08-19,299.9,0.0,110283, ,9HA4133,PREVISTA
132,13:00:00,TQ,25.03,14927,9952165,,,9952165,EF: ,2025-08-19,156.53,0.0,26004, ,9V7743,PREVISTA
133,13:00:00,GR,32.24,38938,9262936,,,9262936,EF: ,2025-08-19,224.89,6.85,74181, ,A8IS4,PREVISTA
134,10:00:00,OH,36.0,45030,1027380,,,1027380,EF: ,2025-08-20,209.99,0.0,73641, ,HOA4568,PREVISTA
135,17:00:00,GR,32.31,36357,9722053,,,9722053,EF: ,2025-08-20,199.9,0.0,63277, ,V7YR2,PREVISTA
136,17:00:00,GR,32.3,33044,9594418,,,9594418,EF: ,2025-08-20,189.99,0.0,56720, ,9HA3094,PREVISTA
137,17:00:00,TQ,32.23,30480,9767235,,,9767235,EF: ,2025-08-20,186.0,0.0,51609, ,3EJI6,PREVISTA
138,17:00:00,TQ,23.74,11792,9985992,,,9985992,EF: ,2025-08-20,145.53,0.0,19910, ,DYOX,PREVISTA
139,21:00:00,GR,27.23,16960,9291212,,,9291212,EF: ,2025-08-20,169.26,0.0,28449, ,T7BF3,PREVISTA
140,12:00:00,GR,30.0,23759,9912440,,,9912440,EF: ,2025-08-21,179.9,0.0,37301, ,5LEB4,PREVISTA
141,13:00:00,OH,31.03,32458,9232814,,2025-07-22 21:15:00,9232814,EF: ,2025-08-21,189.78,0.0,47792, ,C6SD9,PREVISTA
142,17:00:00,GR,32.31,36449,9700055,,,9700055,EF: ,2025-08-23,199.99,0.0,63514, ,V7VR2,PREVISTA
143,13:00:00,GR,32.25,41759,9694488,,,9694488,EF: ,2025-08-25,225.0,7.72,78056, ,5BDH4,PREVISTA
144,08:00:00,FC,48.31,113509,9768007,,,9768007,EF: ,2025-08-26,335.98,0.0,119180, ,VRRQ4,PREVISTA
145,12:00:00,,32.29,43543,1023358,,,1023358,EF: ,2025-08-26,228.99,0.0,82066, ,5LUX8,PREVISTA
146,13:00:00,OH,29.4,19822,9338589,,2025-08-06 17:30:00,9338589,EF: ,2025-08-26,175.5,6.2,31945, ,V3WA4,PREVISTA
147,13:00:00,OH,32.26,30983,9385506,,,9385506,EF: ,2025-08-27,189.99,0.0,54204, ,3EYI6,PREVISTA
148,06:00:00,OH,29.0,22073,9186780,,,9186780,EF: ,2025-08-28,173.0,11.1,36466, ,C6EV8,PREVISTA
149,17:00:00,OH,30.0,23703,9778997,,2025-08-05 13:24:00,9778997,EA: AZ1011 QB,2025-08-30,180.0,0.0,38582, ,V7A5358,PREVISTA
150,08:00:00,FC,42.88,70704,9719874,,,9719874,EF: ,2025-08-31,270.9,0.0,79880, ,5BUE4,PREVISTA
151,19:00:00,TQ,32.22,28059,9266475,,,9266475,EF: ,2025-09-14,179.88,0.0,46013, ,TJMC136,PREVISTA
